"event_id","r_event_id","trigger_id","source","host_group","host_group_id","export_month","exported_at_local","severity","severity_id","status","acknowledged","host","host_id","site_code","problem_raw","problem_signature","opdata","started_at_local","started_at_utc","recovered_at_local","recovered_at_utc","duration_seconds","duration_text","action_count","domain","component","scope","tags_text","tags_json","evidence_label"
"1516069736","1516106752","1147646","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMBD-VSDHC01","16512","MBD","Windows: Host has been restarted (uptime < 10m)","windows: host has been restarted (uptime < <value>)","","2026-04-23T10:29:12+07:00","2026-04-23T03:29:12Z","2026-04-23T10:36:12+07:00","2026-04-23T03:36:12Z","420","7m","0","os","system","notice","scope: notice, component: system, class: os, target: windows","{""scope"":[""notice""],""component"":[""system""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1516008261","1516012039","1107291","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMBD-VSSPM03","15371","MBD","Http Monitoring","http monitoring","","2026-04-23T10:17:33+07:00","2026-04-23T03:17:33Z","2026-04-23T10:19:28+07:00","2026-04-23T03:19:28Z","115","1m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1516008264","1516020267","1107290","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMBD-VSSPM02","15370","MBD","Http Monitoring","http monitoring","","2026-04-23T10:17:32+07:00","2026-04-23T03:17:32Z","2026-04-23T10:21:27+07:00","2026-04-23T03:21:27Z","235","3m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1516008263","1516013081","1107289","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMBD-VSSPM01","15369","MBD","Http Monitoring","http monitoring","","2026-04-23T10:17:31+07:00","2026-04-23T03:17:31Z","2026-04-23T10:20:26+07:00","2026-04-23T03:20:26Z","175","2m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1516008262","1516012040","1107288","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMBD-VSEMS01","15368","MBD","Http Monitoring","http monitoring","","2026-04-23T10:17:30+07:00","2026-04-23T03:17:30Z","2026-04-23T10:19:25+07:00","2026-04-23T03:19:25Z","115","1m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1515999840","1516091059","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T10:17:11+07:00","2026-04-23T03:17:11Z","2026-04-23T10:32:11+07:00","2026-04-23T03:32:11Z","900","15m","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1515948056","1515972821","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T10:08:11+07:00","2026-04-23T03:08:11Z","2026-04-23T10:12:11+07:00","2026-04-23T03:12:11Z","240","4m","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1515808369","1515916263","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T09:42:13+07:00","2026-04-23T02:42:13Z","2026-04-23T10:02:11+07:00","2026-04-23T03:02:11Z","1198","19m 58s","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1515755106","1515778176","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T09:33:13+07:00","2026-04-23T02:33:13Z","2026-04-23T09:37:11+07:00","2026-04-23T02:37:11Z","238","3m 58s","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1515682516","1515702904","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T09:20:13+07:00","2026-04-23T02:20:13Z","2026-04-23T09:23:12+07:00","2026-04-23T02:23:12Z","179","2m 59s","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1515577873","1515632164","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T09:00:13+07:00","2026-04-23T02:00:13Z","2026-04-23T09:11:11+07:00","2026-04-23T02:11:11Z","658","10m 58s","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1515364031","1515365500","1401424","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSSPM02","15357","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T08:19:05+07:00","2026-04-23T01:19:05Z","2026-04-23T08:19:56+07:00","2026-04-23T01:19:56Z","51","51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1515331219","1515353031","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T08:13:11+07:00","2026-04-23T01:13:11Z","2026-04-23T08:17:11+07:00","2026-04-23T01:17:11Z","240","4m","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1515223042","1515227198","1401388","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T07:53:29+07:00","2026-04-23T00:53:29Z","2026-04-23T07:54:19+07:00","2026-04-23T00:54:19Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1515200202","1515206496","1401396","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T07:50:37+07:00","2026-04-23T00:50:37Z","2026-04-23T07:51:27+07:00","2026-04-23T00:51:27Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1515148902","1515159077","1401321","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM03","17246","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T07:41:23+07:00","2026-04-23T00:41:23Z","2026-04-23T07:42:13+07:00","2026-04-23T00:42:13Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1515106930","1515111963","1401396","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T07:32:37+07:00","2026-04-23T00:32:37Z","2026-04-23T07:33:27+07:00","2026-04-23T00:33:27Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1515060228","1515061648","1401425","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSSPM01","15356","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T07:24:06+07:00","2026-04-23T00:24:06Z","2026-04-23T07:24:56+07:00","2026-04-23T00:24:56Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1515024734","1515030474","1401388","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T07:17:29+07:00","2026-04-23T00:17:29Z","2026-04-23T07:18:19+07:00","2026-04-23T00:18:19Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514946705","1514953557","1263659","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-UPSF2201","17360","SNT","APC UPS: Unacceptable input frequency (out of range 49.7-50.3Hz for 15m)","apc ups: unacceptable input frequency (out of range <value> for <value>)","Current frequency: 50.2 Hz","2026-04-23T07:02:36+07:00","2026-04-23T00:02:36Z","2026-04-23T07:03:37+07:00","2026-04-23T00:03:37Z","61","1m 1s","0","power","power","notice","scope: notice, component: power, class: power, target: apc","{""scope"":[""notice""],""component"":[""power""],""class"":[""power""],""target"":[""apc""]}","SOURCE FACT"
"1514896627","1514915846","1401321","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM03","17246","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T06:55:23+07:00","2026-04-22T23:55:23Z","2026-04-23T06:57:14+07:00","2026-04-22T23:57:14Z","111","1m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514893989","1514904954","1401396","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T06:54:37+07:00","2026-04-22T23:54:37Z","2026-04-23T06:56:27+07:00","2026-04-22T23:56:27Z","110","1m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514869321","1514881957","1401487","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM04","17247","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T06:51:08+07:00","2026-04-22T23:51:08Z","2026-04-23T06:52:59+07:00","2026-04-22T23:52:59Z","111","1m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514856419","1514864463","1401394","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T06:47:35+07:00","2026-04-22T23:47:35Z","2026-04-23T06:49:26+07:00","2026-04-22T23:49:26Z","111","1m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514826680","1514833234","1401465","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM02","17245","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T06:41:46+07:00","2026-04-22T23:41:46Z","2026-04-23T06:42:37+07:00","2026-04-22T23:42:37Z","51","51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514747858","1514793692","1263659","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-UPSF2201","17360","SNT","APC UPS: Unacceptable input frequency (out of range 49.7-50.3Hz for 15m)","apc ups: unacceptable input frequency (out of range <value> for <value>)","Current frequency: 50.2 Hz","2026-04-23T06:28:36+07:00","2026-04-22T23:28:36Z","2026-04-23T06:36:37+07:00","2026-04-22T23:36:37Z","481","8m 1s","0","power","power","notice","scope: notice, component: power, class: power, target: apc","{""scope"":[""notice""],""component"":[""power""],""class"":[""power""],""target"":[""apc""]}","SOURCE FACT"
"1514693449","1514710859","1401395","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T06:19:36+07:00","2026-04-22T23:19:36Z","2026-04-23T06:22:26+07:00","2026-04-22T23:22:26Z","170","2m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514643823","1514658462","1401424","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSSPM02","15357","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T06:12:05+07:00","2026-04-22T23:12:05Z","2026-04-23T06:14:55+07:00","2026-04-22T23:14:55Z","170","2m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514541972","1514544726","1401487","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM04","17247","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:55:08+07:00","2026-04-22T22:55:08Z","2026-04-23T05:55:58+07:00","2026-04-22T22:55:58Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514527805","1514531846","1401426","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSSPM03","15358","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:52:07+07:00","2026-04-22T22:52:07Z","2026-04-23T05:52:57+07:00","2026-04-22T22:52:57Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514495900","1514500488","1401426","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSSPM03","15358","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:47:07+07:00","2026-04-22T22:47:07Z","2026-04-23T05:47:57+07:00","2026-04-22T22:47:57Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514412835","1514433693","1401485","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM01","17244","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:35:06+07:00","2026-04-22T22:35:06Z","2026-04-23T05:36:57+07:00","2026-04-22T22:36:57Z","111","1m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514344725","1514365466","1401395","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:21:36+07:00","2026-04-22T22:21:36Z","2026-04-23T05:25:26+07:00","2026-04-22T22:25:26Z","230","3m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514299388","1514308676","1401487","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM04","17247","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:14:08+07:00","2026-04-22T22:14:08Z","2026-04-23T05:15:58+07:00","2026-04-22T22:15:58Z","110","1m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514243872","1514389477","1156195","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSH-VSSPM01","17239","MSH","Linux: Load average is too high (per CPU load over 0.75 for 5m)","linux: load average is too high (per cpu load over 0.75 for <value>)","Load averages(1m 5m 15m): (0.57 1.88 1.7), # of CPUs: 2","2026-04-23T05:05:04+07:00","2026-04-22T22:05:04Z","2026-04-23T05:30:04+07:00","2026-04-22T22:30:04Z","1500","25m","0","os","cpu","capacity,performance","scope: capacity, scope: performance, component: cpu, class: os, target: linux","{""scope"":[""capacity"",""performance""],""component"":[""cpu""],""class"":[""os""],""target"":[""linux""]}","SOURCE FACT"
"1514226860","1514233756","1401396","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:01:37+07:00","2026-04-22T22:01:37Z","2026-04-23T05:02:27+07:00","2026-04-22T22:02:27Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1514218246","1514226846","1401465","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM02","17245","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T05:00:46+07:00","2026-04-22T22:00:46Z","2026-04-23T05:01:36+07:00","2026-04-22T22:01:36Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513878552","1513883505","1401427","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSEMS01","15355","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T04:02:08+07:00","2026-04-22T21:02:08Z","2026-04-23T04:02:58+07:00","2026-04-22T21:02:58Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513826997","1513842793","1401424","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSSPM02","15357","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T03:54:05+07:00","2026-04-22T20:54:05Z","2026-04-23T03:56:57+07:00","2026-04-22T20:56:57Z","172","2m 52s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513728885","1513733133","1401427","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSEMS01","15355","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T03:37:08+07:00","2026-04-22T20:37:08Z","2026-04-23T03:37:59+07:00","2026-04-22T20:37:59Z","51","51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513654878","1513656328","1401321","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM03","17246","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T03:24:23+07:00","2026-04-22T20:24:23Z","2026-04-23T03:25:14+07:00","2026-04-22T20:25:14Z","51","51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513599380","1513613074","1401487","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM04","17247","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T03:16:08+07:00","2026-04-22T20:16:08Z","2026-04-23T03:17:58+07:00","2026-04-22T20:17:58Z","110","1m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513501516","1513504954","1401394","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T02:58:35+07:00","2026-04-22T19:58:35Z","2026-04-23T02:59:25+07:00","2026-04-22T19:59:25Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513496896","1513502869","1401485","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCPL-VSSPM01","17244","CPL","Git HTTP Monitoring","git http monitoring","","2026-04-23T02:58:06+07:00","2026-04-22T19:58:06Z","2026-04-23T02:58:57+07:00","2026-04-22T19:58:57Z","51","51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513400142","1513415300","1401396","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T02:41:37+07:00","2026-04-22T19:41:37Z","2026-04-23T02:43:27+07:00","2026-04-22T19:43:27Z","110","1m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513383726","1513420553","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T02:38:12+07:00","2026-04-22T19:38:12Z","2026-04-23T02:45:11+07:00","2026-04-22T19:45:11Z","419","6m 59s","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1513242159","1513252173","1401427","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSGN-VSEMS01","15355","SGN","Git HTTP Monitoring","git http monitoring","","2026-04-23T02:13:08+07:00","2026-04-22T19:13:08Z","2026-04-23T02:15:59+07:00","2026-04-22T19:15:59Z","171","2m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513238810","1513251919","1425141","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCCW-VSSPM01","15365","CCW","Http Monitoring","http monitoring","","2026-04-23T02:10:52+07:00","2026-04-22T19:10:52Z","2026-04-23T02:15:47+07:00","2026-04-22T19:15:47Z","295","4m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513238840","1513239778","1425140","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCCW-VSEMS01","15364","CCW","Http Monitoring","http monitoring","","2026-04-23T02:10:46+07:00","2026-04-22T19:10:46Z","2026-04-23T02:12:41+07:00","2026-04-22T19:12:41Z","115","1m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513238820","1513239542","1425139","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMCCW-VSSPM02","15366","CCW","Http Monitoring","http monitoring","","2026-04-23T02:10:40+07:00","2026-04-22T19:10:40Z","2026-04-23T02:12:35+07:00","2026-04-22T19:12:35Z","115","1m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513208045","1513213846","1346218","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VSCDC02","30321","MSB","Windows: High memory utilization (>90% for 5m)","windows: high memory utilization (>90% for <value>)","","2026-04-23T02:07:11+07:00","2026-04-22T19:07:11Z","2026-04-23T02:08:11+07:00","2026-04-22T19:08:11Z","60","1m","0","os","memory","capacity,performance","scope: capacity, scope: performance, component: memory, class: os, target: windows","{""scope"":[""capacity"",""performance""],""component"":[""memory""],""class"":[""os""],""target"":[""windows""]}","SOURCE FACT"
"1513166761","1513172239","1401394","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T02:00:35+07:00","2026-04-22T19:00:35Z","2026-04-23T02:01:25+07:00","2026-04-22T19:01:25Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513097728","1513103387","1401396","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T01:47:37+07:00","2026-04-22T18:47:37Z","2026-04-23T01:48:27+07:00","2026-04-22T18:48:27Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513078534","1513082242","1401393","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","Git HTTP Monitoring","git http monitoring","","2026-04-23T01:43:34+07:00","2026-04-22T18:43:34Z","2026-04-23T01:44:25+07:00","2026-04-22T18:44:25Z","51","51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1513050251","1513054519","1058285","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMS2-VSSPM01","15361","MS2","Http Monitoring","http monitoring","","2026-04-23T01:38:33+07:00","2026-04-22T18:38:33Z","2026-04-23T01:39:28+07:00","2026-04-22T18:39:28Z","55","55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
